CrashId,Town Name,Date Of Crash,Time of Crash,Route Class
2126908,Old Saybrook,2013-05-21,19:48:00,State
2126909,Southington,2013-04-10,1:28:00,Local
2126910,Stamford,2013-05-26,20:53:00,State
2126911,North Haven,2013-06-01,21:40:00,State
2126912,Harwinton,2013-06-02,0:05:00,Local
2126913,Hartford,2013-06-03,13:58:00,Local
2126914,Woodbury,2013-06-04,22:31:00,State
2126915,New Haven,2013-06-05,18:49:00,Local
2126916,Stamford,2013-06-01,21:58:00,Local
2126917,Danbury,2013-06-08,14:54:00,State
2126918,Wethersfield,2013-06-10,22:30:00,State
2126919,Plainfield,2013-06-10,23:21:00,State
2126920,Naugatuck,2013-06-11,0:17:00,State
2126921,East Hampton,2013-06-11,17:23:00,State
2126922,Enfield,2013-02-07,21:41:00,Local
2126923,Hartland,2013-06-15,17:42:00,State
2126924,New Haven,2013-06-20,5:05:00,State
2126925,Hebron,2013-06-19,12:33:00,State
2126926,East Hartford,2013-06-25,23:19:00,Interstate
2126927,Ledyard,2013-06-25,22:49:00,Local
2126928,Preston,2013-06-21,16:36:00,State
2126929,Greenwich,2013-06-28,2:48:00,Interstate
2126930,Branford,2013-06-07,7:36:00,Interstate
2126931,Farmington,2013-06-30,3:36:00,State
2126932,Wolcott,2013-06-25,17:24:00,State
2126933,New Milford,2013-07-07,17:10:00,USRoute
2126934,Hartford,2013-07-09,21:54:00,State
2126935,Litchfield,2013-07-09,23:26:00,USRoute
2126936,Hartford,2013-05-25,1:11:00,Interstate
2126937,West Haven,2013-07-13,19:10:00,State
2126938,East Hartford,2013-07-14,4:15:00,Local
2126939,Glastonbury,2013-07-14,5:36:00,Local
2126940,Brooklyn,2013-06-22,2:08:00,State
2126941,Montville,2013-07-15,7:15:00,Interstate
2126942,Enfield,2013-07-20,3:05:00,Local
2126943,Greenwich,2013-07-20,1:36:00,Local
2126944,North Stonington,2013-07-27,2:24:00,Local
2126945,Danbury,2013-05-18,14:19:00,Local
2126946,Bloomfield,2013-07-28,3:49:00,State
2126947,Derby,2013-07-29,7:44:00,State
2126948,Waterbury,2013-07-29,22:15:00,State
2126949,Canterbury,2013-07-30,14:15:00,Local
2126950,Vernon,2013-08-02,21:07:00,State
2126951,Farmington,2013-08-03,0:44:00,Interstate
2126952,East Hartford,2013-08-03,6:17:00,State
2126953,Bristol,2013-08-03,1:03:00,Local
2126954,Litchfield,2013-08-05,18:28:00,USRoute
2126955,Hebron,2013-08-06,0:56:00,Local
2126956,Wallingford,2013-08-15,0:59:00,State
2126957,Orange,2013-08-17,1:51:00,Interstate
2126958,New Haven,2013-08-17,15:42:00,State
2126959,North Haven,2013-08-17,15:56:00,State
2126960,Manchester,2013-08-19,23:42:00,State
2126961,Bridgeport,2013-08-20,0:19:00,Local
2126962,Brookfield,2013-08-18,21:15:00,USRoute
2126963,Granby,2013-08-19,17:52:00,State
2126964,Coventry,2013-08-21,1:35:00,USRoute
2126965,New Milford,2013-08-20,14:33:00,USRoute
2126966,Roxbury,2013-08-23,21:47:00,State
2126967,Bristol,2013-08-24,8:29:00,Local
2126968,Farmington,2013-08-17,2:13:00,Interstate
2126969,Hartford,2013-07-11,12:32:00,Local
2126970,Hartford,2013-08-02,22:55:00,Local
2126971,Hartford,2013-08-29,0:33:00,USRoute
2126972,Durham,2013-08-29,19:16:00,State
2126973,New Haven,2013-08-17,0:22:00,Local
2126974,Trumbull,2013-08-25,14:04:00,State
2126975,Enfield,2013-08-30,20:39:00,Local
2126976,West Haven,2013-08-31,15:38:00,Local
2126977,East Hartford,2013-08-31,2:12:00,Interstate
2126978,New London,2013-08-31,4:17:00,Interstate
2126979,Westport,2013-08-31,14:47:00,Interstate
2126980,Old Saybrook,2013-09-03,7:45:00,USRoute
2126981,Seymour,2013-09-03,22:44:00,State
2126982,Ridgefield,2013-07-19,14:25:00,USRoute
2126983,Norwalk,2013-05-10,10:07:00,Local
2126984,Norwalk,2013-09-01,21:25:00,Local
2126985,Hamden,2013-09-05,9:37:00,State
2126986,North Haven,2013-08-12,12:41:00,State
2126987,Guilford,2013-09-01,0:39:00,State
2126988,Manchester,2013-09-05,13:21:00,State
2126989,New Haven,2013-09-07,15:06:00,State
2126990,Shelton,2013-09-04,9:09:00,Local
2126991,Shelton,2013-09-07,20:55:00,State
2126992,West Haven,2013-09-09,19:41:00,Local
2126993,Monroe,2013-09-12,23:59:00,State
2126994,Branford,2013-08-18,1:21:00,State
2126995,Woodstock,2013-09-11,9:31:00,Local
2126996,Griswold,2013-09-11,20:06:00,State
2126997,Southington,2013-09-14,6:53:00,Interstate
2126998,North Haven,2013-06-01,10:49:00,Interstate
2126999,Farmington,2013-08-28,15:50:00,State
2127000,Oxford,2013-09-11,12:24:00,State
2127001,Norwalk,2013-05-17,0:17:00,State
2127002,North Stonington,2013-09-17,13:37:00,State
2127003,Portland,2013-09-20,1:48:00,State
2127004,Newtown,2013-08-14,22:12:00,Local
2127005,Orange,2013-09-20,15:54:00,Local
2127006,Willington,2013-09-24,6:50:00,Local
2127007,Griswold,2013-09-24,10:29:00,State
2127008,Enfield,2013-09-25,19:05:00,State
2127009,Washington,2013-09-25,15:26:00,USRoute
2127010,Middlebury,2013-04-15,16:47:00,State
2127011,East Windsor,2013-02-24,2:19:00,Local
2127012,Enfield,2013-09-14,20:00:00,Local
2127013,Enfield,2013-09-29,21:46:00,USRoute
2127014,Middletown,2013-10-01,6:11:00,State
2127015,Hartford,2013-10-04,23:32:00,State
2127016,Griswold,2013-10-05,2:37:00,Interstate
2127017,Waterford,2013-10-06,19:43:00,Interstate
2127018,West Hartford,2013-10-14,15:23:00,Interstate
2127019,Farmington,2013-10-14,12:33:00,USRoute
2127020,Canterbury,2013-10-14,16:19:00,Local
2127021,Westport,2013-10-15,21:38:00,State
2127022,Vernon,2013-10-18,19:39:00,State
2127023,East Hartford,2013-10-19,15:11:00,Local
2127024,Salisbury,2013-10-20,19:17:00,State
2127025,Cheshire,2013-10-20,22:38:00,State
2127026,Bethel,2013-10-20,14:42:00,State
2127027,Hartford,2013-10-11,23:26:00,Local
2127028,Portland,2013-10-26,2:49:00,Local
2127029,Wallingford,2013-10-25,22:37:00,Local
2127030,East Lyme,2013-10-27,7:07:00,Interstate
2127031,Montville,2013-10-31,2:25:00,Interstate
2127032,Hartford,2013-10-22,9:12:00,Local
2127033,East Hartford,2013-09-29,11:35:00,State
2127034,Southbury,2013-10-31,14:18:00,State
2127035,Wallingford,2013-11-02,13:16:00,USRoute
2127036,Meriden,2013-11-03,1:53:00,USRoute
2127037,Middletown,2013-11-02,3:10:00,Interstate
2127038,East Windsor,2013-11-06,17:07:00,State
2127039,Meriden,2013-11-08,23:39:00,Local
2127040,Portland,2013-11-10,21:30:00,State
2127041,Middletown,2013-07-02,17:30:00,Local
2127042,East Hartford,2013-08-04,9:25:00,Interstate
2127043,Bristol,2013-10-21,13:56:00,USRoute
2127044,Haddam,2013-11-14,7:45:00,State
2127045,Coventry,2013-11-06,14:42:00,USRoute
2127046,Tolland,2013-11-19,7:04:00,Interstate
2127047,Farmington,2013-11-01,10:26:00,State
2127048,East Hampton,2013-11-22,1:12:00,State
2127049,Bridgeport,2013-11-23,13:02:00,State
2127050,Hartford,2013-11-24,2:28:00,Local
2127051,Marlborough,2013-11-24,4:22:00,State
2127052,Willington,2013-10-03,13:48:00,State
2127053,Hamden,2013-11-26,8:45:00,USRoute
2127054,New Haven,2013-11-25,18:36:00,Local
2127055,Harwinton,2013-11-10,22:15:00,State
2127056,Stamford,2013-11-23,3:17:00,Interstate
2127057,Hartford,2013-11-28,23:26:00,Interstate
2127058,Bloomfield,2013-11-06,19:11:00,State
2127059,Stonington,2013-12-09,7:19:00,State
2127060,Brookfield,2013-12-16,8:11:00,State
2127061,Waterbury,2013-12-20,17:54:00,State
2127062,East Hartford,2013-12-23,19:24:00,State
2127063,Norwalk,2013-12-27,3:25:00,USRoute
2127064,Southington,2013-12-26,14:49:00,State
2127065,Greenwich,2013-12-28,2:11:00,Local
2127066,Willington,2013-12-27,8:50:00,State
2127067,Torrington,2013-12-29,3:36:00,State
2127068,New Milford,2013-06-22,18:04:00,USRoute
2127069,New Britain,2013-08-24,20:19:00,Local
2127070,East Windsor,2013-12-03,14:11:00,USRoute
2127071,Willington,2013-12-08,4:50:00,Interstate
2127072,Berlin,2013-12-21,19:39:00,Local
2127073,Vernon,2013-12-21,23:29:00,Local
2127074,Norfolk,2013-12-30,15:21:00,USRoute
2127075,Wethersfield,2013-11-26,17:52:00,State
2127076,Bridgeport,2013-04-01,13:41:00,Local
2127077,Shelton,2013-11-03,18:42:00,State
2127078,Berlin,2013-12-05,6:38:00,State
2127079,Waterbury,2013-07-06,22:44:00,Local
2127080,Stamford,2013-12-11,11:29:00,USRoute
2127081,Waterbury,2013-06-03,22:19:00,Local
2127082,Danbury,2013-06-03,16:16:00,Local
2127083,Milford,2013-12-28,13:30:00,Local
2127084,East Haven,2013-09-26,14:42:00,State
2127085,East Hampton,2013-12-13,12:58:00,State
2127086,Trumbull,2013-09-29,2:29:00,State
2127087,East Haven,2013-09-22,0:12:00,State
2127088,Danbury,2013-08-16,16:29:00,Interstate
2127089,Waterbury,2013-12-22,3:46:00,Local
2127090,Greenwich,2013-11-11,15:59:00,State
2127091,Stratford,2013-12-21,17:24:00,State
2127092,Southington,2013-02-12,22:28:00,State
2127093,Fairfield,2013-05-10,22:15:00,Interstate
2127094,Bridgeport,2013-06-24,20:58:00,State
2127095,Bridgeport,2013-08-05,8:18:00,Local
2222658,Torrington,2014-01-03,10:56:00,State
2222659,Old Lyme,2014-01-06,11:28:00,Interstate
2222660,New Haven,2014-01-08,18:45:00,Interstate
2222661,New Haven,2014-01-10,1:05:00,USRoute
2222662,New Haven,2014-01-10,19:45:00,Local
2222663,Torrington,2014-01-13,16:56:00,State
2222664,Bloomfield,2014-01-05,5:59:00,State
2222665,Franklin,2014-01-14,21:46:00,State
2222666,Newington,2014-01-19,22:28:00,State
2222667,Darien,2014-01-18,16:18:00,Interstate
2222668,Litchfield,2014-01-23,11:30:00,USRoute
2222669,Danbury,2014-01-28,11:45:00,State
2222670,Hebron,2014-01-29,9:38:00,State
2222671,North Haven,2014-01-31,0:28:00,Local
2222672,Hartford,2014-02-01,5:48:00,Local
2222673,South Windsor,2014-02-02,2:14:00,Local
2222674,Waterbury,2014-02-02,2:38:00,State
2222675,Wilton,2014-01-08,18:20:00,Local
2222676,Montville,2014-01-26,2:08:00,State
2222677,Manchester,2014-02-06,18:40:00,State
2222678,Brookfield,2014-02-06,23:46:00,USRoute
2222679,Orange,2014-02-08,1:59:00,State
2222680,Colchester,2014-02-11,2:37:00,State
2222681,Wallingford,2014-02-14,13:14:00,State
2222682,Plainfield,2014-02-18,7:18:00,State
2222683,Plainville,2014-02-02,23:13:00,Local
2222684,Barkhamsted,2014-02-21,22:02:00,USRoute
2222685,Trumbull,2014-02-22,6:06:00,State
2222686,Manchester,2014-02-22,3:39:00,Interstate
2222687,Bridgeport,2014-03-01,23:08:00,Local
2222688,East Hartford,2014-03-03,10:48:00,State
2222689,Clinton,2014-03-11,19:37:00,USRoute
2222690,West Hartford,2014-03-25,7:09:00,Local
2222691,East Hartford,2014-04-19,9:02:00,Local
2222692,Coventry,2014-04-20,13:40:00,Local
2222693,Stamford,2014-04-20,18:48:00,Local
2222694,Salem,2014-03-14,7:14:00,State
2222695,Ridgefield,2014-03-14,21:28:00,Local
2222696,Killingly,2014-03-22,15:24:00,Interstate
2222697,Middletown,2014-03-30,1:00:00,State
2222698,Fairfield,2014-03-30,6:29:00,Interstate
2222699,Pomfret,2014-04-02,12:56:00,USRoute
2222700,Columbia,2014-04-05,2:15:00,USRoute
2222701,Middlebury,2014-04-10,12:27:00,State
2222702,Ledyard,2014-04-12,17:39:00,State
2222703,Stamford,2014-04-13,23:51:00,Interstate
2222704,Wallingford,2014-04-24,14:34:00,Interstate
2222705,Stonington,2014-04-25,5:11:00,State
2222706,Portland,2014-04-27,5:11:00,State
2222707,Guilford,2014-04-24,22:01:00,State
2222708,North Stonington,2014-02-23,19:35:00,State
2222709,West Hartford,2014-03-30,18:44:00,State
2222710,Naugatuck,2014-05-02,11:28:00,Local
2222711,Stonington,2014-05-03,17:11:00,Interstate
2222712,Bolton,2014-05-10,0:58:00,State
2222713,North Branford,2014-05-11,10:17:00,State
2222714,Colebrook,2014-05-09,16:09:00,State
2222715,North Branford,2014-05-06,12:27:00,State
2222716,Vernon,2014-05-11,22:01:00,Local
2222717,Westbrook,2014-05-06,6:04:00,State
2222718,Watertown,2014-05-07,0:02:00,State
2222719,Windham,2014-05-09,19:12:00,Local
2222720,Stonington,2014-05-13,23:00:00,Interstate
2222721,Fairfield,2014-05-14,20:41:00,Interstate
2222722,Hebron,2014-05-15,16:33:00,State
2222723,Milford,2014-05-17,22:37:00,Interstate
2222724,Enfield,2014-05-26,18:10:00,State
2222725,Stamford,2014-05-30,9:36:00,Local
2222726,Farmington,2014-05-12,10:28:00,State
2222727,Milford,2014-05-20,15:34:00,USRoute
2222728,Hebron,2014-03-14,7:03:00,Local
2222729,Killingly,2014-03-29,12:00:00,Interstate
2222730,Branford,2014-06-03,1:00:00,Interstate
2222731,Windham,2014-06-05,6:46:00,USRoute
2222732,South Windsor,2014-06-08,1:59:00,State
2222733,Manchester,2014-06-08,2:33:00,Local
2222734,Ellington,2014-06-09,12:03:00,State
2222735,New London,2014-06-16,12:27:00,Interstate
2222736,Orange,2014-06-16,8:05:00,State
2222737,East Haddam,2014-06-17,16:58:00,State
2222738,Bozrah,2014-06-19,1:02:00,State
2222739,Shelton,2014-05-11,17:41:00,State
2222740,Stratford,2014-05-17,0:32:00,State
2222741,New Britain,2014-06-05,10:56:00,Local
2222742,New Britain,2014-06-20,0:09:00,Local
2222743,Manchester,2014-06-19,20:30:00,USRoute
2222744,Meriden,2014-06-20,16:28:00,Interstate
2222745,Hartford,2014-06-23,0:56:00,State
2222746,New Britain,2014-06-24,5:02:00,State
2222747,New Haven,2014-06-24,22:11:00,State
2222748,New Milford,2014-06-26,14:17:00,Local
2222749,Middletown,2014-06-28,11:20:00,Local
2222750,East Hartford,2014-03-08,19:10:00,Local
2222751,Waterbury,2014-04-03,16:51:00,State
2222752,Suffield,2014-05-10,20:01:00,State
2222753,Vernon,2014-07-02,7:19:00,State
2222754,Stamford,2014-06-27,16:01:00,Local
2222755,New Haven,2014-07-06,4:47:00,State
2222756,New Haven,2014-07-07,0:05:00,State
2222757,Sprague,2014-07-13,4:11:00,State
2222758,East Hartford,2014-07-09,19:33:00,State
2222759,Marlborough,2014-07-10,14:33:00,State
2222760,Southington,2014-07-10,20:12:00,Interstate
2222761,Cheshire,2014-07-14,13:56:00,Local
2222762,East Haven,2014-05-24,18:54:00,USRoute
2222763,Norwich,2014-06-19,9:25:00,State
2222764,Stratford,2014-07-08,9:56:00,State
2222765,Brooklyn,2014-07-17,18:08:00,Local
2222766,North Haven,2014-07-16,14:17:00,State
2222767,Bloomfield,2014-07-18,17:16:00,State
2222768,East Haven,2014-07-18,19:42:00,State
2222769,New London,2014-07-19,13:14:00,USRoute
2222770,Mansfield,2014-07-20,18:45:00,USRoute
2222771,Stamford,2014-07-21,12:42:00,Local
2222772,Suffield,2014-07-24,14:40:00,State
2222773,New Canaan,2014-07-23,11:20:00,State
2222774,Prospect,2014-07-26,14:41:00,Local
2222775,Brookfield,2014-07-26,10:52:00,Local
2222776,Montville,2014-07-12,11:32:00,State
2222777,Tolland,2014-07-26,13:12:00,Local
2222778,Orange,2014-07-12,18:13:00,State
2222779,Norwich,2014-07-25,0:08:00,State
2222780,Ellington,2014-07-29,17:17:00,Local
2222781,Killingly,2014-07-12,19:52:00,Interstate
2222782,Preston,2014-08-02,1:44:00,State
2222783,Bridgeport,2014-08-03,2:33:00,USRoute
2222784,Ledyard,2014-08-04,14:17:00,Local
2222785,Bridgeport,2014-08-08,22:47:00,State
2222786,Bristol,2014-08-08,21:24:00,State
2222787,Bridgeport,2014-08-09,21:59:00,Local
2222788,Middletown,2014-08-10,13:19:00,State
2222789,West Hartford,2014-08-12,3:36:00,Interstate
2222790,West Hartford,2014-08-14,15:41:00,Interstate
2222791,Litchfield,2014-08-17,17:00:00,State
2222792,Bethel,2014-08-17,19:57:00,Local
2222793,Manchester,2014-07-02,7:15:00,Local
2222794,Bridgeport,2014-08-09,4:38:00,Local
2222795,Bloomfield,2014-08-14,11:50:00,State
2222796,Willington,2014-08-15,20:07:00,Local
2222797,Newington,2014-08-21,13:12:00,State
2222798,Willington,2014-08-22,6:45:00,State
2222799,Bridgeport,2014-08-22,12:21:00,Local
2222800,New Milford,2014-08-23,8:27:00,State
2222801,New Haven,2014-08-24,0:18:00,Local
2222802,New Haven,2014-08-27,5:14:00,Interstate
2222803,Thompson,2014-08-26,20:35:00,State
2222804,Milford,2014-08-28,16:19:00,Interstate
2222805,Milford,2014-08-31,13:51:00,State
2222806,Chaplin,2014-09-01,13:41:00,USRoute
2222807,Watertown,2014-09-05,7:37:00,State
2222808,Bridgeport,2014-09-07,19:44:00,State
2222809,Middlebury,2014-08-05,22:37:00,State
2222810,Waterbury,2014-03-15,20:05:00,Local
2222811,Meriden,2014-06-01,18:58:00,Interstate
2222812,Farmington,2014-06-18,11:19:00,USRoute
2222813,Seymour,2014-08-27,17:43:00,Local
2222814,Bolton,2014-09-19,1:53:00,Interstate
2222815,Harwinton,2014-09-19,6:15:00,Local
2222816,Meriden,2014-09-20,18:37:00,State
2222817,New Haven,2014-09-21,3:00:00,Interstate
2222818,East Granby,2014-09-21,11:12:00,Local
2222819,Hamden,2014-09-23,19:03:00,State
2222820,Morris,2014-09-26,20:12:00,State
2222821,East Hartford,2014-09-28,2:18:00,Interstate
2222822,Southington,2014-09-30,21:53:00,State
2222823,Hartford,2014-09-28,14:39:00,Local
2222824,Norwalk,2014-09-18,0:05:00,Local
2222825,Trumbull,2014-09-14,10:00:00,State
2222826,Norwalk,2014-10-03,22:38:00,Local
2222827,Waterbury,2014-10-06,19:46:00,Local
2222828,Norwich,2014-10-08,21:07:00,Local
2222829,Granby,2014-10-09,8:47:00,State
2222830,Waterford,2014-10-12,18:56:00,Interstate
2222831,Killingly,2014-10-15,18:55:00,Local
2222832,Stamford,2014-10-18,7:31:00,Local
2222833,Norwalk,2014-10-24,20:24:00,Local
2222834,Wethersfield,2014-10-25,16:01:00,Interstate
2222835,Cromwell,2014-10-27,10:09:00,State
2222836,Farmington,2014-10-15,13:34:00,Local
2222837,Bloomfield,2014-08-25,20:44:00,State
2222838,Goshen,2014-10-22,14:30:00,State
2222839,Marlborough,2014-10-25,8:08:00,State
2222840,East Lyme,2014-10-26,13:50:00,State
2222841,Waterbury,2014-10-27,16:46:00,Interstate
2222842,Old Saybrook,2014-10-30,14:31:00,State
2222843,Hamden,2014-10-30,20:09:00,State
2222844,Berlin,2014-10-31,3:44:00,Local
2222845,Stamford,2014-11-01,2:28:00,Interstate
2222846,Mansfield,2014-11-03,15:35:00,Local
2222847,Andover,2014-11-05,13:44:00,USRoute
2222848,Putnam,2014-10-17,18:56:00,USRoute
2222849,Guilford,2014-10-17,9:08:00,USRoute
2222850,Stonington,2014-09-24,5:44:00,Local
2222851,Bloomfield,2014-11-10,12:43:00,State
2222852,Bridgeport,2014-11-02,0:54:00,USRoute
2222853,Stamford,2014-11-07,20:47:00,USRoute
2222854,Newtown,2014-11-07,4:21:00,Interstate
2222855,Danbury,2014-11-08,0:03:00,State
2222856,Cheshire,2014-11-20,18:24:00,State
2222857,Wallingford,2014-11-21,15:01:00,Local
2222858,New Britain,2014-11-20,22:27:00,State
2222859,Enfield,2014-11-23,21:13:00,State
2222860,Danbury,2014-12-02,19:31:00,Interstate
2222861,New Hartford,2014-12-04,1:50:50,State
2222862,Bridgeport,2014-12-04,6:30:00,USRoute
2222863,Woodstock,2014-12-05,17:46:06,State
2222864,Ledyard,2014-12-07,3:40:00,State
2222865,Stamford,2014-12-08,16:45:00,Interstate
2222866,New Haven,2014-12-11,20:47:04,Interstate
2222867,Berlin,2014-12-13,2:16:37,State
2222868,Enfield,2014-12-14,19:34:00,Interstate
2222869,Suffield,2014-12-10,18:01:00,Local
2222870,Torrington,2014-12-19,18:31:00,State
2222871,Somers,2014-12-20,14:29:58,State
2222872,Essex,2014-12-22,7:42:29,State
2222873,Lebanon,2014-12-22,23:20:57,Local
2222874,East Hampton,2014-10-17,9:54:00,Local
2222875,Waterford,2014-10-12,21:26:00,Interstate
2222876,Thompson,2014-10-06,6:26:00,Interstate
2222877,Beacon Falls,2014-12-23,19:58:10,State
2222878,Monroe,2014-12-27,18:01:00,Local
2222879,Westport,2014-12-28,2:32:14,Interstate
2222880,Middletown,2014-09-27,0:56:00,State
2222881,East Hartford,2014-10-08,5:40:00,USRoute
2222882,East Lyme,2014-12-04,18:59:00,USRoute
2222883,Southington,2014-11-20,2:08:00,Local
2222884,Roxbury,2014-06-19,16:11:00,Local
2222885,Stamford,2014-07-15,18:32:00,Interstate
2222886,Killingworth,2014-09-13,22:26:00,Local
2222887,New Haven,2014-09-23,4:32:00,Interstate
2222888,Southbury,2014-09-24,8:02:00,Local
2222889,East Hartford,2014-09-28,3:32:00,Interstate
2222890,Waterbury,2014-08-27,6:41:00,State
2222891,Norwalk,2014-11-25,20:17:00,USRoute
3117788,Southington,2015-01-03,14:57:00,Local
3120216,Bristol,2015-01-11,18:21:00,Local
3120571,Torrington,2015-01-04,5:14:00,State
3122336,Bloomfield,2015-01-23,9:25:00,State
3122344,Bloomfield,2015-04-30,14:54:00,State
3123010,Greenwich,2015-01-06,6:54:00,Local
3123599,New Britain,2015-05-19,17:06:00,State
3124498,Hebron,2015-02-17,4:34:00,State
3126168,Waterbury,2015-02-20,22:41:00,State
3128440,Meriden,2015-08-03,1:20:00,State
3129822,Bridgeport,2014-08-03,2:33:00,Unknown
3129825,Woodstock,2014-12-05,17:46:00,Unknown
3129826,New Haven,2014-12-11,20:47:00,Unknown
3129827,Berlin,2014-12-13,2:16:00,Unknown
3129829,Essex,2014-12-22,7:42:00,Unknown
3129830,Beacon Falls,2014-12-23,19:58:00,Unknown
3129831,Westport,2014-12-28,2:32:00,Unknown
3131024,Stonington,2015-07-27,20:08:00,Interstate
3131373,Suffield,2014-12-10,18:01:00,Unknown
